uid,payment_method,plan_price,auto_renew,transaction_date
7528,41,99,1,2016-05-04
7528,41,99,1,2016-06-04
7528,41,99,1,2016-07-04
7528,41,99,1,2016-09-04
7529,38,149,0,2016-04-06
7529,38,0,0,2015-05-06
7529,38,149,0,2015-04-04
7529,38,149,0,2017-01-09
7529,38,149,0,2015-10-22
7529,38,149,0,2016-11-23
7529,38,149,0,2015-11-23
7529,38,149,0,2015-09-20
7529,38,149,0,2016-05-16
7529,38,149,0,2015-08-21
7529,38,149,0,2016-07-18
7529,38,149,0,2016-08-19
7529,38,149,0,2015-02-27
7529,38,149,0,2015-12-23
7529,38,149,0,2015-06-08
7529,38,149,0,2016-06-17
7529,38,149,0,2016-03-07
7529,38,149,0,2016-09-19
7529,38,149,0,2016-10-23
7529,38,149,0,2015-07-14
7529,38,149,0,2016-02-02
7530,41,129,1,2016-10-31
7530,41,129,1,2016-03-31
7530,41,129,1,2015-08-31
7530,41,129,1,2015-09-30
7530,41,129,1,2016-09-30
7530,41,0,1,2015-04-30
7530,41,129,1,2015-10-31
7530,41,129,1,2015-01-31
7530,41,129,1,2016-04-30
7530,41,129,1,2016-08-31
7530,41,129,1,2016-05-31
7530,41,129,1,2015-07-31
7530,41,129,1,2016-02-29
7530,41,129,1,2015-06-30
7530,41,129,1,2015-03-31
7530,41,129,1,2015-12-31
7530,41,129,1,2015-11-30
7530,41,129,1,2015-05-31
7530,41,129,1,2015-02-28
7530,41,129,1,2016-06-30
7530,41,129,1,2016-01-31
7530,41,129,1,2017-01-31
7530,41,129,1,2016-11-30
7530,41,129,1,2016-12-31
7530,41,129,1,2016-07-31
7531,38,149,0,2015-10-11
7531,38,149,0,2015-06-14
7531,38,149,0,2016-12-25
7531,38,149,0,2015-06-14
7531,38,149,0,2015-04-14
7531,38,149,0,2016-12-22
7531,38,149,0,2016-12-25
7531,38,0,0,2015-05-10
7531,38,149,0,2015-12-13
7531,38,149,0,2016-11-19
7531,38,149,0,2016-03-17
7531,38,149,0,2016-06-16
7531,38,149,0,2015-09-13
7531,38,149,0,2016-07-18
7531,38,149,0,2016-01-17
7531,38,149,0,2016-05-16
7531,38,149,0,2016-10-20
7531,38,149,0,2015-03-13
7531,38,149,0,2016-08-17
7531,38,149,0,2015-08-12
7531,38,149,0,2016-09-18
7531,38,149,0,2015-01-11
7531,38,149,0,2015-01-11
7531,38,149,0,2016-03-22
7531,38,149,0,2015-10-11
7531,38,149,0,2016-02-14
7532,41,99,1,2016-11-30
7532,41,99,1,2017-02-28
7532,41,99,1,2016-08-31
7532,41,99,1,2017-01-31
7532,41,99,1,2016-10-31
7532,41,99,1,2016-12-31
7532,41,99,1,2016-07-30
7532,41,99,1,2016-09-30
7533,38,149,0,2016-12-07
7533,38,149,0,2017-01-08
7533,38,149,0,2016-09-09
7533,38,149,0,2016-10-31
7533,38,149,0,2016-10-08
7534,41,149,1,2016-12-26
7534,41,149,1,2016-05-26
7534,41,149,1,2017-02-26
7534,41,149,1,2016-09-26
7534,41,149,1,2016-04-26
7534,41,149,1,2016-03-27
7534,41,149,1,2016-07-26
7534,41,149,1,2016-06-26
7534,41,149,1,2017-01-26
7534,41,149,1,2016-08-26
7534,41,149,1,2016-11-26
7534,41,149,1,2016-10-26
7535,38,149,0,2017-01-18
7536,40,149,1,2015-11-02
7536,40,149,1,2015-02-01
7536,40,149,1,2015-04-01
7536,41,149,1,2016-09-30
7536,41,149,1,2016-11-30
7536,41,149,1,2017-02-18
7536,40,149,1,2015-07-01
7536,40,149,1,2015-10-01
7536,41,149,1,2016-08-31
7536,40,0,1,2015-05-01
7536,41,149,1,2016-12-31
7536,40,149,1,2015-01-01
7536,41,149,1,2016-10-31
7536,40,149,1,2015-03-01
7536,40,149,1,2015-08-01
7536,41,149,1,2017-01-31
7536,40,149,1,2015-09-01
7537,29,180,0,2016-10-12
7537,29,180,0,2016-11-12
7537,29,180,0,2016-12-13
7537,29,180,0,2017-01-14
7537,29,180,0,2017-02-12
7537,29,180,0,2016-08-27
7537,35,0,0,2016-08-27
7538,41,149,1,2015-03-06
7538,41,129,1,2016-05-08
7538,41,129,1,2016-08-08
7538,41,129,1,2016-10-08
7538,41,149,1,2016-02-06
7538,41,129,1,2016-04-08
7538,41,99,1,2017-02-19
7538,41,149,1,2015-07-06
7538,41,149,1,2015-02-06
7538,41,149,1,2015-09-06
7538,41,149,1,2015-11-06
7538,41,149,1,2015-08-06
7538,41,0,1,2015-05-06
7538,41,99,1,2017-01-20
7538,41,149,1,2015-10-06
7538,41,149,1,2016-03-06
7538,41,129,1,2016-03-09
7538,41,129,1,2016-11-08
7538,41,129,1,2016-09-08
7538,41,149,1,2015-04-06
7538,41,149,1,2015-01-06
7538,41,129,1,2016-07-08
7538,41,149,1,2016-01-06
7538,41,149,1,2015-12-06
7538,41,129,1,2016-06-08
7538,41,129,1,2017-01-08
7538,41,149,1,2015-06-06
7538,41,129,1,2017-01-20
7538,41,129,1,2016-12-08
7539,29,180,0,2016-11-14
7539,29,180,0,2016-09-05
7539,29,180,0,2016-10-14
7539,36,180,0,2016-12-12
7539,36,180,0,2017-01-16
7539,29,180,0,2016-06-24
7539,36,180,0,2017-02-12
7540,41,149,1,2016-12-17
7540,41,129,1,2015-09-18
7540,41,129,1,2016-04-17
7540,41,149,1,2017-01-17
7540,41,129,1,2016-05-17
7540,41,149,1,2017-02-17
7540,41,129,1,2016-08-17
7540,41,129,1,2016-06-17
7540,41,129,1,2015-11-17
7540,41,149,1,2017-02-21
7540,41,149,1,2016-10-17
7540,41,129,1,2016-01-17
7540,41,149,1,2016-11-17
7540,41,129,1,2016-07-17
7540,41,129,1,2016-03-17
7540,41,129,1,2015-12-17
7540,41,129,1,2016-02-17
7540,41,99,1,2017-02-22
7540,41,149,1,2016-09-17
7540,41,129,1,2015-10-17
7541,41,129,1,2015-06-18
7541,41,129,1,2016-02-18
7541,41,129,1,2016-05-18
7541,41,149,1,2015-06-17
7541,41,129,1,2015-12-18
7541,41,129,1,2015-09-18
7541,41,149,1,2015-06-18
7541,41,149,1,2017-02-28
7541,41,129,1,2016-04-18
7541,41,149,1,2015-03-17
7541,41,149,1,2016-09-18
7541,41,149,1,2016-06-18
7541,41,149,1,2016-11-18
7541,41,149,1,2016-07-18
7541,41,129,1,2015-07-18
7541,41,129,1,2015-08-18
7541,41,149,1,2015-01-17
7541,41,129,1,2016-01-18
7541,41,149,1,2016-08-18
7541,41,129,1,2015-11-18
7541,41,149,1,2016-12-18
7541,41,149,1,2015-04-17
7541,41,149,1,2017-01-18
7541,41,129,1,2016-03-18
7541,41,129,1,2015-10-18
7541,41,149,1,2015-05-17
7541,41,149,1,2015-02-17
7541,41,149,1,2016-10-18
7541,41,149,1,2017-02-18
7541,41,100,1,2017-02-28
7542,41,99,1,2016-06-07
7542,41,99,1,2017-01-07
7542,41,99,1,2016-05-07
7542,41,99,1,2016-08-07
7542,41,99,1,2016-12-07
7542,41,99,1,2016-09-07
7542,41,99,1,2016-03-07
7542,41,99,1,2016-04-07
7542,41,99,1,2016-11-07
7542,41,99,1,2016-10-07
7542,41,99,1,2016-07-07
7542,41,99,1,2017-02-07
7543,38,149,0,2015-03-27
7543,38,149,0,2015-07-31
7543,38,149,0,2017-01-06
7543,38,149,0,2015-02-22
7543,38,35,0,2015-06-05
7543,35,0,0,2015-06-02
7543,38,149,0,2016-09-19
7543,38,0,0,2015-05-10
7543,38,149,0,2016-10-22
7543,38,149,0,2016-12-01
7543,38,149,0,2016-05-09
7543,38,149,0,2016-06-13
7543,35,0,0,2016-07-24
7543,38,149,0,2016-07-21
7543,38,149,0,2015-01-04
7544,30,149,1,2016-03-03
7544,30,149,1,2015-10-03
7544,30,149,1,2016-08-03
7544,30,149,1,2016-01-03
7544,30,149,1,2016-12-03
7544,30,149,1,2015-11-03
7544,30,149,1,2016-11-03
7544,30,149,1,2016-06-03
7544,30,149,1,2016-05-03
7544,30,149,1,2016-10-03
7544,30,149,1,2017-01-03
7544,30,149,1,2016-02-03
7544,30,149,1,2016-09-03
7544,30,149,1,2016-04-03
7544,30,149,1,2017-02-03
7544,30,149,1,2016-07-03
7544,30,149,1,2015-12-03
7544,30,149,1,2015-09-03
7545,34,149,1,2016-09-30
7545,34,149,1,2016-03-31
7545,34,149,1,2016-12-31
7545,34,0,1,2015-08-31
7545,34,149,1,2016-05-31
7545,34,149,1,2016-07-31
7545,34,0,1,2015-09-30
7545,34,149,1,2016-01-31
7545,34,0,1,2015-10-31
7545,34,0,1,2015-06-30
7545,34,149,1,2017-01-31
7545,34,149,1,2016-08-31
7545,34,149,1,2016-06-30
7545,34,149,1,2017-02-28
7545,34,149,1,2015-12-31
7545,34,149,1,2015-11-30
7545,34,149,1,2016-02-29
7545,34,0,1,2015-07-31
7545,34,149,1,2016-11-30
7545,34,149,1,2016-04-30
7545,34,0,1,2015-03-31
7545,34,149,1,2016-10-31
7546,40,149,1,2015-06-18
7546,40,149,1,2016-03-18
7546,36,180,1,2016-06-21
7546,36,180,1,2016-11-21
7546,36,180,1,2017-02-21
7546,36,180,1,2016-12-21
7546,36,180,1,2016-08-21
7546,40,149,1,2015-07-18
7546,40,149,1,2015-10-18
7546,40,149,1,2015-12-18
7546,40,149,1,2015-09-18
7546,36,180,1,2016-10-21
7546,40,149,1,2015-01-18
7546,40,149,1,2016-04-19
7546,40,149,1,2015-03-18
7546,40,149,1,2015-05-18
7546,36,180,1,2016-04-20
7546,40,149,1,2016-01-18
7546,36,180,1,2016-07-21
7546,36,180,1,2016-05-21
7546,40,149,1,2015-02-18
7546,40,149,1,2015-04-18
7546,40,149,1,2016-02-18
7546,40,149,1,2015-08-18
7546,40,149,1,2015-11-18
7546,36,180,1,2016-09-21
7546,36,180,1,2017-01-21
7547,38,149,0,2016-03-22
7547,38,149,0,2015-08-10
7547,38,149,0,2016-04-23
7547,38,149,0,2015-10-15
7547,38,149,0,2015-11-16
7547,38,149,0,2015-09-14
7547,38,149,0,2016-02-20
7547,38,149,0,2017-01-06
7547,38,149,0,2015-07-03
7547,38,149,0,2015-12-21
7548,38,149,0,2015-07-14
7548,38,149,0,2015-03-15
7548,38,477,0,2016-10-12
7548,38,149,0,2015-05-16
7548,12,894,0,2015-08-09
7548,38,149,0,2015-01-17
7548,38,149,0,2015-02-13
7548,38,149,0,2015-06-14
7548,38,149,0,2016-09-11
7548,38,894,0,2016-02-25
7548,38,149,0,2015-04-05
7549,41,99,1,2016-12-12
7549,41,99,1,2016-11-12
7549,41,99,1,2017-02-12
7549,41,99,1,2016-10-13
7549,41,99,1,2017-01-12
7550,39,149,1,2016-10-31
7550,39,149,1,2015-11-02
7550,39,149,1,2016-01-31
7550,39,149,1,2016-12-31
7550,39,149,1,2015-05-31
7550,39,149,1,2017-01-31
7550,39,149,1,2015-06-30
7550,39,149,1,2016-09-30
7550,39,149,1,2015-08-31
7550,39,149,1,2015-07-31
7550,39,149,1,2016-11-30
7550,39,149,1,2016-07-31
7550,39,149,1,2015-03-31
7550,39,149,1,2015-01-31
7550,39,149,1,2015-02-28
7550,39,0,1,2015-04-30
7550,39,149,1,2016-08-31
7550,39,149,1,2015-09-30
7550,39,149,1,2015-12-02
7551,41,99,1,2016-08-12
7551,41,99,1,2016-02-12
7551,41,99,1,2016-11-12
7551,41,99,1,2016-06-12
7551,41,99,1,2016-10-12
7551,41,99,1,2015-12-12
7551,41,99,1,2016-03-12
7551,41,99,1,2016-09-12
7551,41,99,1,2016-05-12
7551,41,99,1,2016-12-12
7551,41,99,1,2016-01-12
7551,41,99,1,2017-02-12
7551,41,99,1,2017-01-12
7551,41,99,1,2016-07-12
7551,41,99,1,2015-11-12
7551,41,99,1,2016-04-12
7552,41,99,1,2016-10-15
7552,41,99,1,2016-07-16
7552,41,99,1,2017-01-15
7552,41,99,1,2016-08-15
7552,41,99,1,2016-11-15
7552,41,99,1,2016-12-15
7552,41,99,1,2016-09-15
7552,41,99,1,2017-02-15
7553,41,149,1,2016-10-31
7553,41,149,1,2016-11-30
7553,41,149,1,2016-09-30
7553,41,149,1,2017-01-31
7553,41,149,1,2016-12-31
7553,41,149,1,2016-07-31
7553,41,149,1,2017-02-17
7553,41,149,1,2016-08-31
7554,41,99,1,2016-04-04
7554,41,99,1,2016-11-04
7554,41,99,1,2016-07-04
7554,41,99,1,2016-01-04
7554,41,99,1,2017-01-04
7554,41,99,1,2016-12-04
7554,41,99,1,2016-05-04
7554,41,99,1,2016-06-04
7554,41,99,1,2016-08-04
7554,41,99,1,2016-09-04
7554,41,99,1,2016-02-04
7554,41,99,1,2017-02-04
7554,41,99,1,2016-03-04
7554,41,99,1,2016-10-04
7555,35,0,0,2016-07-25
7555,38,149,0,2016-07-24
7555,38,149,0,2016-08-24
7555,38,149,0,2016-01-18
7555,38,149,0,2016-11-07
7555,38,149,0,2016-02-19
7555,38,149,0,2016-04-18
7555,38,149,0,2016-05-25
7555,38,149,0,2016-03-23
7555,38,149,0,2016-06-05
7555,38,149,0,2016-09-29
7555,38,149,0,2016-12-03
7555,38,149,0,2016-10-08
7555,38,149,0,2017-01-15
7556,36,180,0,2016-08-06
7556,36,180,0,2016-09-07
7556,36,180,0,2016-07-06
7556,36,180,0,2017-01-10
7556,36,180,0,2017-02-10
7556,36,180,0,2016-12-09
7556,36,180,0,2016-11-09
7556,36,180,0,2016-10-08
7556,36,180,0,2016-06-05
7557,36,180,1,2017-01-08
7557,36,180,1,2016-12-08
7557,36,180,1,2016-11-08
7557,36,180,1,2016-10-07
7557,36,180,1,2017-02-08
7558,41,99,1,2016-12-11
7558,41,99,1,2016-11-11
7558,41,99,1,2016-06-11
7558,41,99,1,2016-08-11
7558,41,99,1,2016-07-11
7558,41,99,1,2016-04-11
7558,41,99,1,2016-05-11
7558,41,99,1,2017-02-11
7558,41,99,1,2017-01-11
7558,41,99,1,2016-10-11
7558,41,99,1,2016-02-11
7558,41,99,1,2016-03-11
7558,41,99,1,2016-09-11
7559,41,149,1,2015-06-24
7559,41,149,1,2016-06-24
7559,41,149,1,2017-02-24
7559,41,149,1,2015-01-24
7559,41,149,1,2016-03-24
7559,41,149,1,2016-05-24
7559,41,149,1,2016-02-24
7559,41,149,1,2016-08-24
7559,41,149,1,2015-09-24
7559,41,149,1,2015-10-24
7559,41,0,1,2015-04-24
7559,41,149,1,2015-11-24
7559,41,149,1,2016-01-24
7559,41,149,1,2015-03-24
7559,41,149,1,2016-09-24
7559,41,149,1,2015-05-24
7559,41,149,1,2015-07-24
7559,41,149,1,2016-11-24
7559,41,149,1,2017-01-24
7559,41,149,1,2015-12-24
7559,41,149,1,2016-10-24
7559,41,149,1,2015-02-24
7559,41,149,1,2016-12-24
7559,41,149,1,2016-04-24
7559,41,149,1,2015-08-24
7559,41,149,1,2016-07-24
7560,37,149,1,2016-09-03
7560,37,149,1,2017-02-03
7560,37,149,1,2016-10-03
7560,35,0,0,2016-06-27
7560,37,149,1,2016-12-03
7560,37,149,1,2016-07-03
7560,37,149,1,2016-08-03
7560,37,149,1,2017-01-03
7560,37,149,1,2016-11-03
7561,38,149,0,2016-11-23
7561,38,149,0,2017-02-06
7561,38,149,0,2017-01-08
7562,41,99,1,2016-08-13
7562,41,99,1,2016-05-13
7562,41,99,1,2016-03-13
7562,41,99,1,2016-10-13
7562,41,99,1,2017-01-13
7562,41,99,1,2016-11-13
7562,41,99,1,2016-04-13
7562,41,99,1,2016-12-13
7562,41,99,1,2017-02-28
7562,41,99,1,2016-02-14
7562,41,99,1,2016-09-13
7562,41,99,1,2016-07-13
7562,41,99,1,2016-06-13
7563,41,99,1,2016-04-15
7563,41,99,1,2017-02-17
7563,41,99,1,2017-02-15
7563,41,99,1,2017-01-15
7563,41,99,1,2016-11-15
7563,41,99,1,2016-02-15
7563,41,99,1,2016-06-15
7563,41,99,1,2016-07-15
7563,41,99,1,2016-08-15
7563,41,99,1,2016-09-15
7563,41,99,1,2016-05-15
7563,41,99,1,2016-03-15
7563,41,99,1,2016-12-15
7563,41,99,1,2016-10-15
7564,40,149,1,2016-05-21
7564,40,149,1,2015-11-21
7564,40,149,1,2015-07-21
7564,40,149,1,2016-09-21
7564,40,149,1,2015-02-21
7564,40,149,1,2015-09-21
7564,40,149,1,2016-07-21
7564,40,149,1,2015-04-21
7564,40,149,1,2015-03-21
7564,40,149,1,2016-08-21
7564,40,149,1,2015-08-21
7564,40,149,1,2016-06-21
7564,40,149,1,2016-12-21
7564,40,149,1,2017-01-21
7564,40,149,1,2016-11-21
7564,40,149,1,2015-10-21
7564,40,149,1,2015-05-21
7564,40,149,1,2015-06-21
7564,40,149,1,2016-01-21
7564,40,149,1,2015-01-21
7564,40,149,1,2016-03-21
7564,40,149,1,2016-02-21
7564,40,149,1,2016-10-21
7564,40,149,1,2015-12-21
7564,40,149,1,2016-04-21
7565,37,149,1,2015-08-13
7565,37,149,1,2016-10-13
7565,37,149,1,2016-02-13
7565,37,149,1,2016-06-13
7565,37,149,1,2015-11-13
7565,37,149,1,2016-07-13
7565,37,149,1,2016-11-13
7565,37,0,1,2015-05-13
7565,37,149,1,2016-04-13
7565,37,149,1,2015-07-13
7565,37,149,1,2016-03-13
7565,37,149,1,2016-05-13
7565,37,149,1,2016-08-13
7565,37,149,1,2017-02-13
7565,37,149,1,2015-09-13
7565,37,149,1,2015-02-12
7565,37,149,1,2016-12-13
7565,37,149,1,2015-12-13
7565,37,149,1,2017-01-13
7565,37,149,1,2015-03-12
7565,37,149,1,2015-04-13
7565,37,149,1,2016-09-13
7565,37,149,1,2015-01-12
7565,37,149,1,2015-06-13
7565,37,149,1,2016-01-13
7565,37,149,1,2015-10-13
7566,38,149,0,2015-04-03
7566,38,0,0,2015-05-05
7566,38,149,0,2015-08-14
7566,38,149,0,2016-09-05
7566,38,149,0,2015-07-14
7566,38,149,0,2015-11-18
7566,38,149,0,2015-10-15
7566,38,149,0,2016-01-26
7566,38,149,0,2015-12-21
7566,38,149,0,2015-09-15
7566,20,480,0,2016-02-29
7566,38,149,0,2016-06-16
7566,20,480,0,2016-11-03
7566,38,149,0,2015-06-09
7567,38,149,0,2017-01-19
7567,35,0,0,2015-06-01
7567,38,149,0,2015-10-08
7567,38,149,0,2016-10-09
7567,38,149,0,2016-01-29
7567,38,149,0,2015-11-08
7567,38,149,0,2015-12-19
7567,38,149,0,2015-04-11
7567,38,149,0,2016-11-25
7567,38,149,0,2015-09-01
7567,38,149,0,2016-06-09
7567,38,149,0,2016-05-05
7567,38,149,0,2015-06-19
7567,38,149,0,2015-07-30
7567,38,149,0,2015-03-08
7567,38,149,0,2016-08-20
7568,36,150,0,2016-02-04
7568,36,180,0,2016-12-30
7568,36,180,0,2016-11-27
7568,37,149,1,2015-07-22
7568,36,150,0,2016-03-11
7568,36,180,0,2016-09-28
7568,36,150,0,2016-01-04
7568,36,150,0,2015-10-26
7568,36,150,0,2015-12-04
7568,36,180,0,2016-07-25
7568,36,180,0,2016-06-12
7568,36,150,0,2015-08-24
7568,37,149,1,2015-06-22
7568,37,149,1,2015-07-26
7568,36,150,0,2015-09-24
7568,37,149,1,2015-03-22
7568,36,180,0,2016-08-26
7568,36,180,0,2016-04-12
7568,36,180,0,2016-05-14
7568,37,149,1,2015-04-22
7568,37,149,1,2015-05-22
7568,36,180,0,2016-10-28
7568,36,180,0,2017-02-27
7568,36,180,0,2017-01-27
7569,41,149,1,2015-10-04
7569,41,149,1,2016-04-04
7569,41,149,1,2015-06-04
7569,41,149,1,2015-01-04
7569,41,149,1,2017-02-04
7569,41,0,1,2015-05-04
7569,41,149,1,2015-08-04
7569,41,149,1,2016-09-04
7569,41,149,1,2015-02-04
7569,41,149,1,2016-11-04
7569,41,149,1,2015-09-04
7569,41,149,1,2016-01-04
7569,41,149,1,2016-08-04
7569,41,149,1,2015-07-04
7569,41,149,1,2015-12-04
7569,41,149,1,2017-01-04
7569,41,149,1,2016-06-04
7569,41,149,1,2016-03-04
7569,41,149,1,2016-07-04
7569,41,149,1,2016-02-04
7569,41,149,1,2015-04-04
7569,41,149,1,2016-10-04
7569,41,149,1,2016-05-04
7569,41,149,1,2015-03-04
7569,41,149,1,2016-12-04
7569,41,149,1,2015-11-04
7570,41,99,1,2016-03-10
7570,41,99,1,2016-05-09
7570,41,99,1,2016-09-09
7570,41,99,1,2016-04-09
7570,41,99,1,2017-02-09
7570,41,99,1,2016-11-09
7570,41,99,1,2016-07-09
7570,41,99,1,2016-10-09
7570,41,99,1,2016-08-09
7570,41,99,1,2017-01-09
7570,41,99,1,2016-12-09
7570,41,99,1,2016-06-09
7571,41,99,1,2016-12-16
7571,41,99,1,2016-11-16
7571,41,99,1,2016-07-16
7571,41,99,1,2016-05-16
7571,41,99,1,2017-01-16
7571,41,99,1,2016-09-16
7571,41,99,1,2016-08-16
7571,41,99,1,2016-04-16
7571,41,99,1,2017-02-16
7571,41,99,1,2016-03-17
7571,41,99,1,2016-06-16
7571,41,99,1,2016-10-16
7572,40,149,1,2017-02-16
7572,32,894,0,2016-07-02
7572,36,180,0,2016-05-27
7572,32,894,0,2015-11-10
7572,40,149,1,2017-01-15
7573,40,0,1,2015-05-01
7573,40,149,1,2015-02-01
7573,40,149,1,2017-01-06
7573,40,149,1,2016-09-06
7573,40,149,1,2016-02-06
7573,40,149,1,2016-08-06
7573,40,149,1,2015-09-06
7573,40,149,1,2016-11-06
7573,40,149,1,2016-12-06
7573,40,149,1,2015-07-01
7573,40,149,1,2016-06-06
7573,40,149,1,2016-01-06
7573,40,149,1,2015-08-06
7573,40,149,1,2015-08-02
7573,40,149,1,2016-05-06
7573,40,149,1,2016-03-06
7573,40,149,1,2015-01-01
7573,40,149,1,2016-10-06
7573,40,149,1,2015-10-06
7573,40,149,1,2015-12-06
7573,40,149,1,2015-03-01
7573,40,149,1,2016-07-06
7573,40,149,1,2015-04-01
7573,40,149,1,2015-11-06
7573,40,149,1,2016-04-06
7573,40,149,1,2017-02-06
7574,41,99,1,2016-04-23
7574,41,99,1,2016-08-23
7574,41,99,1,2016-07-23
7574,41,99,1,2016-02-23
7574,41,149,1,2015-11-17
7574,41,99,1,2016-01-24
7574,41,149,1,2015-07-17
7574,41,99,1,2016-09-23
7574,41,149,1,2015-04-17
7574,41,99,1,2016-06-23
7574,41,99,1,2016-12-23
7574,41,99,1,2016-05-23
7574,41,149,1,2015-02-17
7574,41,99,1,2016-10-23
7574,41,99,1,2017-02-09
7574,41,149,1,2016-01-17
7574,41,99,1,2016-03-23
7574,41,149,1,2015-01-17
7574,41,149,1,2015-12-17
7574,41,149,1,2015-05-17
7574,41,149,1,2016-01-24
7574,41,149,1,2015-10-17
7574,41,149,1,2015-08-17
7574,41,149,1,2015-06-17
7574,41,149,1,2015-03-17
7574,41,99,1,2016-11-23
7574,41,99,1,2017-01-23
7574,41,149,1,2015-09-17
7575,38,149,0,2015-12-08
7575,38,149,0,2016-06-16
7575,38,149,0,2015-12-08
7575,38,149,0,2016-11-06
7575,38,149,0,2015-01-24
7575,38,149,0,2016-02-09
7575,38,149,0,2016-02-12
7575,38,149,0,2017-01-06
7575,38,149,0,2015-08-09
7575,38,149,0,2016-08-17
7575,38,149,0,2016-12-07
7575,38,149,0,2015-08-09
7575,38,149,0,2016-06-16
7575,38,149,0,2015-06-07
7575,38,149,0,2015-06-07
7575,38,149,0,2015-10-08
7575,38,149,0,2015-04-05
7575,38,149,0,2016-09-10
7575,38,149,0,2015-10-08
7575,38,149,0,2016-04-09
7575,38,149,0,2015-04-05
7575,38,149,0,2017-02-05
7575,38,149,0,2016-05-16
7576,38,149,0,2017-01-21
7577,20,930,0,2016-02-09
7577,38,149,0,2016-12-05
7577,38,149,0,2017-01-03
7577,20,480,0,2016-08-27
7578,38,149,0,2016-09-16
7578,38,149,0,2016-05-11
7578,38,149,0,2016-07-09
7578,35,0,0,2016-07-11
7578,38,149,0,2016-12-17
7578,38,149,0,2016-08-17
7578,38,149,0,2016-11-05
7578,28,150,0,2017-01-15
7578,38,149,0,2016-04-11
7578,38,149,0,2016-10-07
7578,38,149,0,2016-03-12
7578,38,149,0,2016-06-07
7579,39,149,1,2015-07-31
7579,39,149,1,2016-11-30
7579,39,149,1,2015-11-02
7579,39,149,1,2015-12-02
7579,39,149,1,2016-07-31
7579,39,149,1,2016-09-30
7579,39,149,1,2015-08-31
7579,39,149,1,2015-03-31
7579,39,149,1,2015-01-02
7579,39,149,1,2015-01-31
7579,39,149,1,2015-06-30
7579,39,149,1,2016-08-31
7579,39,149,1,2015-02-28
7579,39,149,1,2016-12-31
7579,39,0,1,2015-04-30
7579,39,149,1,2016-10-31
7579,39,149,1,2017-01-31
7579,39,149,1,2015-09-30
7579,39,149,1,2016-01-31
7579,39,149,1,2015-05-31
7580,38,477,0,2016-10-14
7581,41,99,1,2016-12-16
7581,41,99,1,2017-01-16
7581,41,99,1,2016-09-16
7581,41,99,1,2016-08-16
7581,41,99,1,2017-02-16
7581,41,99,1,2016-10-16
7581,41,99,1,2016-06-17
7581,41,99,1,2016-07-16
7581,41,99,1,2016-11-16
7582,41,99,1,2016-07-25
7582,41,99,1,2016-08-25
7582,41,99,1,2017-01-25
7582,41,99,1,2016-11-25
7582,41,99,1,2016-10-25
7582,41,99,1,2016-12-25
7582,41,99,1,2017-02-25
7582,41,99,1,2016-09-25
7582,41,99,1,2016-06-25
7583,41,149,1,2016-05-04
7583,41,0,1,2015-05-04
7583,41,149,1,2016-04-04
7583,41,99,1,2016-11-13
7583,41,149,1,2015-12-04
7583,41,99,1,2016-10-13
7583,41,149,1,2015-08-04
7583,41,99,1,2016-07-13
7583,41,149,1,2015-11-04
7583,41,99,1,2017-01-13
7583,41,149,1,2015-04-04
7583,41,149,1,2016-05-14
7583,41,149,1,2015-07-04
7583,41,149,1,2015-10-04
7583,41,149,1,2015-03-04
7583,41,149,1,2015-09-04
7583,41,149,1,2016-02-04
7583,41,149,1,2016-03-04
7583,41,99,1,2016-08-13
7583,41,99,1,2016-05-14
7583,41,99,1,2016-12-13
7583,41,149,1,2015-01-04
7583,41,149,1,2015-06-04
7583,41,149,1,2016-01-04
7583,41,149,1,2015-02-04
7583,41,99,1,2016-06-13
7583,41,99,1,2016-09-13
7584,37,149,1,2016-09-16
7584,37,149,1,2016-07-16
7584,37,149,1,2016-08-16
7584,37,149,1,2017-02-16
7584,37,149,1,2016-05-16
7584,37,149,1,2016-11-16
7584,37,149,1,2016-03-16
7584,37,149,1,2016-10-16
7584,37,149,1,2017-01-16
7584,37,149,1,2016-04-16
7584,37,149,1,2016-12-16
7584,37,149,1,2016-02-16
7584,37,149,1,2016-06-16
7585,38,149,0,2016-05-14
7585,41,149,1,2015-01-26
7585,41,149,1,2015-08-26
7585,41,0,1,2015-04-26
7585,41,149,1,2015-09-26
7585,41,149,1,2015-12-29
7585,41,149,1,2015-04-07
7585,41,149,1,2015-08-07
7585,41,149,1,2015-06-26
7585,41,149,1,2015-02-07
7585,41,149,1,2015-07-07
7585,41,149,1,2015-06-07
7585,41,149,1,2015-09-07
7585,38,149,0,2016-08-16
7585,41,149,1,2015-02-26
7585,41,149,1,2015-07-26
7585,41,149,1,2015-01-07
7585,41,0,1,2015-05-07
7585,41,149,1,2015-03-07
7585,41,149,1,2015-05-26
7585,38,149,0,2016-03-25
7585,35,0,0,2015-12-29
7585,38,149,0,2016-02-17
7585,41,149,1,2015-03-26
7586,41,149,1,2015-09-02
7586,41,99,1,2016-07-07
7586,41,149,1,2015-12-02
7586,41,99,1,2016-04-07
7586,41,0,1,2015-05-02
7586,41,99,1,2016-03-07
7586,41,149,1,2016-01-08
7586,41,99,1,2016-06-07
7586,41,99,1,2016-10-07
7586,41,99,1,2016-08-07
7586,41,99,1,2017-02-07
7586,41,99,1,2017-01-07
7586,41,119,1,2015-11-02
